filename,component_id,hausdorff_distance_95th,overlap_percentage,component_size,overall_hausdorff_distance_95th,average_symmetric_surface_distance,overall_average_symmetric_surface_distance,dice_score,overall_dice_score
colon_0737-prone.mha,13,342.32672119140625,0.0,4,1.0,202.8311309814453,0.44912639260292053,0.0,0.9690273404121399
colon_0737-prone.mha,14,288.70745849609375,0.0,2,1.0,193.2573699951172,0.44912639260292053,0.0,0.9690273404121399
colon_0737-prone.mha,15,163.407470703125,99.56002318614556,964369,1.0,19.409542083740234,0.44912639260292053,0.8244389891624451,0.9690273404121399
colon_0737-prone.mha,16,253.4311981201172,100.0,6,1.0,144.92088317871094,0.44912639260292053,8.792503649601713e-06,0.9690273404121399
colon_0737-prone.mha,17,281.0320129394531,0.0,9,1.0,169.79452514648438,0.44912639260292053,0.0,0.9690273404121399
colon_0737-prone.mha,18,306.9609069824219,0.0,21,1.0,189.7000732421875,0.44912639260292053,0.0,0.9690273404121399
colon_0737-prone.mha,19,314.3071594238281,100.0,24,1.0,196.0031280517578,0.44912639260292053,3.5169548937119544e-05,0.9690273404121399
colon_0575-prone.mha,1,321.6610107421875,85.54398486409993,65011,15.033296585083008,162.88804626464844,1.981868863105774,0.18850970268249512,0.86503666639328
colon_0575-prone.mha,2,200.44898986816406,66.44934294192456,117950,15.033296585083008,91.90949249267578,1.981868863105774,0.2437978982925415,0.86503666639328
colon_0575-prone.mha,3,322.7822570800781,63.507109004739334,1688,15.033296585083008,188.25917053222656,1.981868863105774,0.004070589784532785,0.86503666639328
colon_0575-prone.mha,4,329.475341796875,83.18452380952381,1344,15.033296585083008,185.34449768066406,1.981868863105774,0.00424803514033556,0.86503666639328
colon_0575-prone.mha,5,333.7436218261719,0.0,2,15.033296585083008,196.59837341308594,1.981868863105774,0.0,0.86503666639328
colon_0575-prone.mha,6,176.95480346679688,80.82201820706682,259240,15.033296585083008,67.3705825805664,1.981868863105774,0.5343223214149475,0.86503666639328
colon_0575-prone.mha,7,253.3858184814453,0.0,1,15.033296585083008,150.5650634765625,1.981868863105774,0.0,0.86503666639328
colon_0575-prone.mha,8,248.9662322998047,100.0,3,15.033296585083008,144.85968017578125,1.981868863105774,1.1428135621827096e-05,0.86503666639328
colon_0575-prone.mha,9,247.25250244140625,100.0,1,15.033296585083008,144.40187072753906,1.981868863105774,3.8093930925242603e-06,0.86503666639328
colon_0575-prone.mha,10,245.45547485351562,100.0,2,15.033296585083008,143.33953857421875,1.981868863105774,7.618772087880643e-06,0.86503666639328
colon_0575-prone.mha,11,238.5560760498047,0.0,41,15.033296585083008,143.49388122558594,1.981868863105774,0.0,0.86503666639328
colon_0575-prone.mha,12,236.09701538085938,99.74076474400519,1543,15.033296585083008,135.1072998046875,1.981868863105774,0.005845487583428621,0.86503666639328
colon_0575-prone.mha,13,247.05499267578125,100.0,2,15.033296585083008,144.67213439941406,1.981868863105774,7.618772087880643e-06,0.86503666639328
colon_0575-prone.mha,14,244.118408203125,100.0,1,15.033296585083008,143.4832305908203,1.981868863105774,3.8093930925242603e-06,0.86503666639328
colon_0575-prone.mha,15,252.38462829589844,100.0,3,15.033296585083008,149.09518432617188,1.981868863105774,1.1428135621827096e-05,0.86503666639328
colon_0575-prone.mha,16,246.97084045410156,100.0,1,15.033296585083008,145.12091064453125,1.981868863105774,3.8093930925242603e-06,0.86503666639328
colon_0575-prone.mha,17,234.845458984375,0.0,1,15.033296585083008,146.14840698242188,1.981868863105774,0.0,0.86503666639328
colon_0575-prone.mha,18,251.53248596191406,100.0,19,15.033296585083008,164.46676635742188,1.981868863105774,7.237598765641451e-05,0.86503666639328
colon_0575-prone.mha,19,249.45140075683594,0.0,1,15.033296585083008,157.14097595214844,1.981868863105774,0.0,0.86503666639328
colon_0575-prone.mha,20,286.1988525390625,92.3422061915221,148881,15.033296585083008,124.46947479248047,1.981868863105774,0.4080142676830292,0.86503666639328
colon_0575-prone.mha,21,335.21038818359375,0.0,1,15.033296585083008,183.36094665527344,1.981868863105774,0.0,0.86503666639328
colon_0575-prone.mha,22,355.83197021484375,0.0,5,15.033296585083008,195.95654296875,1.981868863105774,0.0,0.86503666639328
colon_0575-prone.mha,23,355.693115234375,0.0,9,15.033296585083008,195.7227020263672,1.981868863105774,0.0,0.86503666639328
colon_0575-prone.mha,24,360.62445068359375,0.0,4,15.033296585083008,199.27296447753906,1.981868863105774,0.0,0.86503666639328
