Filename,Component,Volume,Centerline Length
sub512_pos-prone_scan-1.mha,1,2134932.0,11344
sub512_pos-supine_scan-1.mha,1,2161181.0,2899
sub513_pos-supine_scan-1.mha,1,1982606.0,5604
sub513_pos-prone_scan-1.mha,1,173.0,67
sub513_pos-prone_scan-1.mha,2,2078500.0,6787
sub517_pos-prone_scan-1.mha,1,1284533.0,23168
sub518_pos-supine_scan-1.mha,1,2752476.0,207555
sub519_pos-prone_scan-1.mha,1,103.0,48
sub519_pos-prone_scan-1.mha,2,1903918.0,5261
sub523_pos-supine_scan-1.mha,1,1637650.0,9296
sub526_pos-supine_scan-1.mha,1,1781114.0,35829
sub526_pos-prone_scan-1.mha,1,1626892.0,62892
sub528_pos-supine_scan-1.mha,1,2834532.0,24070
sub539_pos-prone_scan-1.mha,1,1546343.0,3741
sub539_pos-supine_scan-1.mha,1,1555532.0,2793
sub540_pos-prone_scan-1.mha,1,1134554.0,8861
sub541_pos-supine_scan-1.mha,1,1459312.0,5529
sub541_pos-supine_scan-1.mha,2,345852.0,3613
sub542_pos-prone_scan-1.mha,1,1206782.0,16126
sub542_pos-supine_scan-1.mha,1,1161438.0,14179
sub543_pos-supine_scan-1.mha,1,1471529.0,9408
sub544_pos-supine_scan-1.mha,1,1208503.0,16668
sub547_pos-prone_scan-1.mha,1,1422503.0,19004
sub549_pos-supine_scan-1.mha,1,1774239.0,60935
sub550_pos-supine_scan-1.mha,1,2013088.0,75167
sub552_pos-supine_scan-1.mha,1,2412873.0,47733
sub552_pos-supine_scan-1.mha,2,1350.0,23
sub553_pos-prone_scan-1.mha,1,1699552.0,31645
sub555_pos-supine_scan-1.mha,1,1712291.0,18137
sub556_pos-prone_scan-1.mha,1,1022646.0,2658
sub559_pos-supine_scan-1.mha,1,1856978.0,6322
sub564_pos-prone_scan-1.mha,1,2335779.0,14086
sub564_pos-supine_scan-1.mha,1,2254003.0,22263
sub568_pos-supine_scan-1.mha,1,2327391.0,38419
sub570_pos-prone_scan-1.mha,1,2560777.0,16639
sub571_pos-prone_scan-2.mha,1,2550512.0,26151
sub571_pos-prone_scan-1.mha,1,2567789.0,93691
sub577_pos-supine_scan-1.mha,1,1395194.0,9345
sub580_pos-supine_scan-1.mha,1,2024946.0,46058
sub580_pos-prone_scan-1.mha,1,2259422.0,102886
sub580_pos-prone_scan-1.mha,2,637.0,57
sub581_pos-prone_scan-1.mha,1,3422336.0,108587
sub587_pos-prone_scan-1.mha,1,1172088.0,2351
sub587_pos-supine_scan-1.mha,1,1262168.0,4456
sub589_pos-supine_scan-1.mha,1,1435023.0,4386
sub590_pos-prone_scan-1.mha,1,1913331.0,5205
sub590_pos-prone_scan-1.mha,2,242.0,21
sub597_pos-supine_scan-1.mha,1,252.0,15
sub597_pos-supine_scan-1.mha,2,227487.0,534
sub597_pos-supine_scan-1.mha,3,1087009.0,1954
sub600_pos-supine_scan-1.mha,1,2268735.0,2540
sub601_pos-prone_scan-1.mha,1,559747.0,67478
sub601_pos-prone_scan-1.mha,2,1698675.0,66526
sub602_pos-supine_scan-1.mha,1,162254.0,603
sub602_pos-supine_scan-1.mha,2,1595131.0,2232
sub604_pos-prone_scan-1.mha,1,149.0,71
sub604_pos-prone_scan-1.mha,2,2059583.0,2197
sub604_pos-supine_scan-1.mha,1,1762847.0,4268
sub605_pos-prone_scan-1.mha,1,2596832.0,9761
sub607_pos-supine_scan-1.mha,1,33463.0,720
sub607_pos-supine_scan-1.mha,2,1288023.0,1780
sub612_pos-supine_scan-1.mha,1,1316665.0,9039
sub613_pos-supine_scan-1.mha,1,152.0,42
sub613_pos-supine_scan-1.mha,2,857272.0,8537
sub616_pos-supine_scan-2.mha,1,1152050.0,2101
sub616_pos-supine_scan-2.mha,2,126.0,0
sub617_pos-supine_scan-1.mha,1,2728960.0,7223
sub617_pos-supine_scan-1.mha,2,181.0,21
sub617_pos-prone_scan-1.mha,1,2475325.0,6609
sub617_pos-prone_scan-1.mha,2,166.0,20
sub618_pos-prone_scan-1.mha,1,1687904.0,15705
